Individual_ID,Age,Gender,Region,Location,Education_Level,Occupation,Employment_Type,Monthly_Income_NGN,Poverty_Status
5a9860f1,58,Female,North East,Rural,Secondary,Trade/Services,Self-employed,103599.29,0
c6640c4d,6,Male,South East,Urban,Primary,Student,Not in Labor Force,0.0,1
8c9218e1,42,Male,North West,Urban,Secondary,Trade/Services,Self-employed,113928.16,0
ce7728e8,11,Male,North West,Urban,Primary,Student,Not in Labor Force,0.0,1
201b18e0,71,Female,South West,Urban,Secondary,Retired/None,Not in Labor Force,0.0,1
39d1c7d1,57,Female,North Central,Rural,Tertiary,Professional,Wage-employed,279158.0,0
3a1fff8b,46,Male,North East,Rural,Primary,Agriculture,Informal,60776.41,1
134f0545,27,Male,South South,Rural,Primary,Agriculture,Informal,64455.4,1
21a1a5e1,29,Female,South South,Urban,Secondary,Trade/Services,Self-employed,129258.38,0
0ca78a1d,32,Male,South South,Urban,Secondary,Informal,Self-employed,52359.64,1
211adfc7,53,Female,North East,Rural,Secondary,Informal,Self-employed,136648.22,0
c7b4a098,20,Male,South South,Urban,Secondary,Trade/Services,Self-employed,123770.93,0
948dee68,25,Female,South West,Urban,Secondary,Unemployed,Self-employed,18207.87,1
0f3fa7ae,46,Female,North West,Rural,Primary,Agriculture,Informal,23092.64,1
75f94f80,7,Female,South West,Urban,None,Student,Not in Labor Force,0.0,1
b5e2ea16,34,Female,North West,Urban,Primary,Informal,Informal,60835.35,1
0eef6a8a,0,Male,South West,Rural,None,None,Not in Labor Force,0.0,1
428c9950,54,Male,South West,Urban,Secondary,Unemployed,Self-employed,286977.12,0
b9447edd,7,Male,South East,Rural,Primary,Student,Not in Labor Force,0.0,1
d3ceb06c,49,Female,North West,Urban,Primary,Trade/Services,Informal,116381.55,0
7995b15f,19,Female,South West,Urban,None,Informal,Informal,53514.57,1
ccada612,49,Male,North West,Rural,None,Informal,Informal,53400.76,1
8910fe2e,61,Male,South South,Urban,None,Trade/Services,Informal,156799.92,0
9f4c3c5a,13,Female,South West,Rural,Secondary,Student,Not in Labor Force,0.0,1
09bc2610,4,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
770dbff8,14,Female,North West,Urban,Secondary,Student,Not in Labor Force,0.0,1
b33aa85a,38,Male,South West,Rural,None,Informal,Informal,41365.41,1
194aab82,31,Male,North Central,Urban,None,Informal,Informal,42126.27,1
fc144c2b,32,Male,South West,Urban,Tertiary,Professional,Wage-employed,678967.91,0
b105908b,1,Female,North East,Rural,None,None,Not in Labor Force,0.0,1
f9597dbd,11,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
daf8331f,3,Female,North West,Urban,None,None,Not in Labor Force,0.0,1
deef7b80,39,Female,North Central,Rural,None,Agriculture,Informal,116966.31,0
5191dcc2,48,Female,South South,Urban,Secondary,Trade/Services,Self-employed,92694.29,1
f2718920,11,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
7d5498ff,60,Female,North West,Rural,Secondary,Manufacturing,Self-employed,132265.65,0
6b25f8ed,10,Female,South South,Rural,Primary,Student,Not in Labor Force,0.0,1
0903eb20,77,Male,North West,Urban,None,Retired/None,Not in Labor Force,0.0,1
367c1824,45,Female,South West,Urban,Secondary,Trade/Services,Self-employed,130045.55,0
393b25b7,11,Male,North Central,Urban,None,Student,Not in Labor Force,0.0,1
7442be77,39,Male,North East,Urban,Secondary,Trade/Services,Self-employed,93489.06,1
acc842a1,6,Female,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
f5fd84e6,74,Female,North West,Rural,None,Retired/None,Not in Labor Force,0.0,1
bb2aff13,7,Female,South South,Rural,None,Student,Not in Labor Force,0.0,1
f3a53995,15,Male,South South,Rural,None,Informal,Informal,120721.24,0
b51c998c,12,Female,North Central,Rural,None,Student,Not in Labor Force,0.0,1
bc60554b,39,Female,North West,Urban,Primary,Informal,Informal,54264.08,1
41635cb9,42,Male,South South,Urban,Tertiary,Professional,Wage-employed,630079.9,0
2782fc1e,50,Female,North Central,Urban,None,Informal,Informal,84191.21,1
4e838b6c,32,Male,North Central,Rural,None,Informal,Informal,53987.19,1
dfdfe6a8,20,Male,North Central,Rural,None,Agriculture,Informal,42910.18,1
568dca3f,1,Female,North East,Rural,None,None,Not in Labor Force,0.0,1
12b8722f,2,Male,North Central,Urban,None,None,Not in Labor Force,0.0,1
f760afbe,13,Male,South West,Urban,Tertiary,Student,Not in Labor Force,0.0,1
45ae43dd,72,Male,North Central,Rural,None,Retired/None,Not in Labor Force,0.0,1
d1c4df7f,14,Male,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
5249ff6f,62,Male,North East,Rural,None,Informal,Informal,33124.58,1
8880586a,33,Male,South West,Urban,Primary,Informal,Informal,69567.91,1
50d39557,1,Male,North East,Rural,None,None,Not in Labor Force,0.0,1
50159689,5,Male,South East,Urban,None,None,Not in Labor Force,0.0,1
a42b2de8,13,Male,North West,Urban,None,Student,Not in Labor Force,0.0,1
a7568fb0,2,Male,North West,Rural,None,None,Not in Labor Force,0.0,1
a1b9ab71,0,Female,South East,Urban,None,None,Not in Labor Force,0.0,1
1b4504f8,11,Female,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
54b57b88,44,Male,South West,Rural,Primary,Agriculture,Informal,44026.59,1
0e80695a,95,Female,South South,Urban,Primary,Retired/None,Not in Labor Force,0.0,1
8bd5d791,14,Female,North Central,Urban,None,Student,Not in Labor Force,0.0,1
a8bc29c3,13,Female,North West,Rural,None,Student,Not in Labor Force,0.0,1
6150b087,2,Male,North East,Rural,None,None,Not in Labor Force,0.0,1
0bc04086,33,Female,South East,Urban,Tertiary,Professional,Wage-employed,423161.79,0
590f1b6d,23,Male,North East,Urban,Primary,Trade/Services,Informal,39400.35,1
201b27de,6,Male,South West,Rural,Primary,Student,Not in Labor Force,0.0,1
f524f8c2,13,Male,South East,Rural,Secondary,Student,Not in Labor Force,0.0,1
76b5a29e,51,Male,North Central,Rural,None,Agriculture,Informal,54665.88,1
34170256,64,Female,South East,Urban,Primary,Trade/Services,Informal,103112.69,0
b1ca59c3,14,Female,North East,Rural,Primary,Student,Not in Labor Force,0.0,1
36c5fac1,55,Female,North Central,Rural,Primary,Agriculture,Informal,39976.04,1
27ddbbb4,4,Male,South West,Urban,None,None,Not in Labor Force,0.0,1
6726fab0,6,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
1ba6405b,23,Male,North East,Rural,Secondary,Manufacturing,Self-employed,153981.76,0
5f60ec25,18,Male,South West,Rural,Secondary,Trade/Services,Self-employed,164347.62,0
ea811f8e,8,Female,South West,Rural,None,Student,Not in Labor Force,0.0,1
384a823a,63,Female,North Central,Rural,Secondary,Informal,Self-employed,47844.45,1
43aafb0a,11,Female,South East,Rural,Primary,Student,Not in Labor Force,0.0,1
f03dbb6d,20,Female,North Central,Rural,None,Agriculture,Informal,37985.38,1
41c39e87,32,Male,South South,Urban,Secondary,Manufacturing,Self-employed,59619.8,1
e91c2f22,54,Male,South West,Urban,Secondary,Unemployed,Self-employed,171759.01,0
40a6b8cf,35,Male,North East,Rural,Tertiary,Manufacturing,Wage-employed,320208.24,0
767f8e93,14,Male,North East,Rural,None,Student,Not in Labor Force,0.0,1
b38e56d5,17,Female,South West,Urban,Secondary,Trade/Services,Self-employed,50986.89,1
fafc0042,16,Male,South South,Rural,Secondary,Informal,Self-employed,66754.22,1
2e16f87f,55,Male,North West,Urban,Secondary,Informal,Self-employed,160330.58,0
149b7d9b,7,Female,North Central,Rural,Primary,Student,Not in Labor Force,0.0,1
22b7169f,18,Female,North West,Rural,Secondary,Trade/Services,Self-employed,105637.76,0
eb62bbc8,46,Male,North East,Rural,None,Agriculture,Informal,123759.1,0
c3618b0d,1,Female,South West,Rural,None,None,Not in Labor Force,0.0,1
f7799b05,60,Male,North West,Rural,None,Agriculture,Informal,29996.87,1
38f35983,12,Female,South West,Rural,None,Student,Not in Labor Force,0.0,1
7438f872,1,Male,South South,Rural,None,None,Not in Labor Force,0.0,1
a1575130,48,Male,South South,Urban,Primary,Trade/Services,Informal,80391.36,1
661f1346,41,Female,North West,Urban,Secondary,Unemployed,Self-employed,73053.26,1
a58f9a27,53,Male,South West,Rural,Primary,Informal,Informal,63965.05,1
93c3e1de,11,Female,South South,Rural,Primary,Student,Not in Labor Force,0.0,1
5b479167,70,Female,North West,Urban,Primary,Trade/Services,Informal,72501.87,1
52bf452f,1,Male,North Central,Urban,None,None,Not in Labor Force,0.0,1
e0348161,3,Female,South South,Urban,None,None,Not in Labor Force,0.0,1
0c2edb0d,2,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
b9dd866d,41,Male,South South,Rural,None,Informal,Informal,70477.92,1
a6e5e38b,59,Female,North Central,Urban,None,Trade/Services,Informal,63228.39,1
6f5df3b6,34,Female,North West,Urban,Secondary,Trade/Services,Self-employed,210532.78,0
56ccf9fb,35,Female,North Central,Rural,None,Agriculture,Informal,38995.13,1
da6d82f5,6,Female,North East,Urban,Primary,Student,Not in Labor Force,0.0,1
0d54ceb3,44,Female,North East,Rural,None,Agriculture,Informal,32559.9,1
98770527,39,Female,North Central,Urban,Secondary,Trade/Services,Self-employed,152532.81,0
1ee76ac5,45,Female,North Central,Rural,None,Informal,Informal,182101.94,0
135e9f32,10,Male,North Central,Urban,Primary,Student,Not in Labor Force,0.0,1
f9a94a6d,48,Male,North West,Urban,Primary,Trade/Services,Informal,32441.94,1
f78bf5f5,22,Male,South East,Urban,Secondary,Informal,Self-employed,67055.01,1
a6ffc572,33,Female,North Central,Rural,Primary,Agriculture,Informal,68798.15,1
44ad62d8,55,Female,South East,Rural,Primary,Agriculture,Informal,117751.89,0
62a84eb4,9,Male,South East,Urban,Primary,Student,Not in Labor Force,0.0,1
fcf3eb48,42,Male,North East,Rural,Primary,Informal,Informal,71959.64,1
249e2375,3,Male,North West,Urban,None,None,Not in Labor Force,0.0,1
195058f2,45,Male,South South,Rural,Primary,Agriculture,Informal,41572.82,1
d1e3bd60,30,Female,South East,Urban,Tertiary,Trade/Services,Wage-employed,515131.4,0
1bd0c7f5,2,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
5818e997,74,Female,South West,Urban,Secondary,Retired/None,Not in Labor Force,0.0,1
db92e395,52,Male,North West,Rural,None,Agriculture,Informal,81617.52,1
dcca52b0,9,Female,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
88b482c7,59,Female,North Central,Urban,None,Trade/Services,Informal,53738.57,1
feb9e9aa,8,Female,North West,Urban,None,Student,Not in Labor Force,0.0,1
a83cf46a,53,Female,South South,Rural,Primary,Agriculture,Informal,98214.32,0
bcdbd3d7,50,Male,South South,Rural,Primary,Agriculture,Informal,58646.9,1
fdd3bf6d,83,Male,South West,Urban,Tertiary,Retired/None,Not in Labor Force,0.0,1
d992932f,50,Female,North West,Rural,None,Agriculture,Informal,20956.03,1
3a4849b2,33,Female,North East,Rural,Primary,Agriculture,Informal,55221.18,1
8453f087,33,Female,North East,Urban,None,Informal,Informal,57443.8,1
8e75a7a4,11,Male,North Central,Rural,Primary,Student,Not in Labor Force,0.0,1
150ca20a,27,Female,North West,Urban,Primary,Informal,Informal,176828.41,0
677d79cf,39,Male,South West,Urban,Secondary,Trade/Services,Self-employed,60031.77,1
e7dfd3bb,3,Female,North Central,Rural,None,None,Not in Labor Force,0.0,1
7a2b9244,8,Female,South South,Rural,Primary,Student,Not in Labor Force,0.0,1
8b591748,42,Female,South South,Rural,Secondary,Informal,Self-employed,73874.72,1
8da02ca9,56,Female,South West,Urban,Secondary,Unemployed,Self-employed,155488.04,0
312abb84,4,Male,South West,Urban,None,None,Not in Labor Force,0.0,1
609ac692,6,Male,North West,Rural,None,Student,Not in Labor Force,0.0,1
0fdc5f1c,13,Male,North West,Urban,Secondary,Student,Not in Labor Force,0.0,1
15b78202,19,Male,South South,Urban,Secondary,Trade/Services,Self-employed,568878.96,0
65034255,0,Female,South West,Rural,None,None,Not in Labor Force,0.0,1
c1fff472,32,Male,North West,Urban,None,Informal,Informal,261177.28,0
f64e1831,10,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
f5da1de9,61,Male,South South,Urban,Secondary,Trade/Services,Self-employed,129684.19,0
d42f424e,4,Female,North East,Rural,None,None,Not in Labor Force,0.0,1
11b3473f,36,Female,North West,Rural,None,Informal,Informal,73834.07,1
ec5f4390,6,Male,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
a6857a44,64,Male,North Central,Rural,Secondary,Trade/Services,Self-employed,141660.82,0
645c2eca,9,Male,North Central,Urban,Primary,Student,Not in Labor Force,0.0,1
595894e9,20,Female,North East,Urban,Primary,Trade/Services,Informal,44026.13,1
a77371ab,64,Female,South South,Rural,Secondary,Informal,Self-employed,99318.33,0
4cd0a3db,1,Male,South East,Urban,None,None,Not in Labor Force,0.0,1
1545c6f5,15,Female,North Central,Urban,Secondary,Informal,Self-employed,300658.56,0
4d253819,44,Male,North West,Rural,Primary,Agriculture,Informal,65183.92,1
b9e1dadb,9,Female,North Central,Urban,None,Student,Not in Labor Force,0.0,1
c2db76ef,10,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
27930fc4,3,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
0cd56458,51,Female,North East,Urban,Secondary,Informal,Self-employed,429287.82,0
1234985e,62,Female,North West,Urban,Secondary,Unemployed,Self-employed,101988.65,0
c0890e51,6,Male,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
088a308f,15,Male,North West,Urban,Secondary,Informal,Self-employed,126349.67,0
028db57d,33,Female,North Central,Urban,Primary,Informal,Informal,77001.42,1
21820cf2,60,Male,North West,Rural,Primary,Informal,Informal,27424.54,1
15ba85fc,17,Male,South West,Rural,Primary,Informal,Informal,116259.82,0
00344eaa,16,Female,North West,Urban,Secondary,Informal,Self-employed,109070.73,0
6ca22f81,51,Male,North Central,Rural,None,Informal,Informal,69903.4,1
760242ac,0,Male,South East,Urban,None,None,Not in Labor Force,0.0,1
ab2b1c9a,42,Female,South South,Rural,Tertiary,Trade/Services,Wage-employed,207103.56,0
c1db227d,32,Male,South West,Urban,Tertiary,Professional,Wage-employed,1127031.78,0
74761b2f,47,Male,North West,Urban,Tertiary,Professional,Wage-employed,838687.62,0
981e0f7d,29,Female,North West,Rural,None,Agriculture,Informal,62007.5,1
5109b2b0,36,Female,South West,Urban,Primary,Trade/Services,Informal,38773.16,1
ff4eaff7,55,Male,North West,Rural,Secondary,Informal,Self-employed,154256.36,0
df29d6cd,10,Female,North Central,Urban,Primary,Student,Not in Labor Force,0.0,1
927ee177,6,Female,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
ac1d860f,51,Male,South East,Rural,Secondary,Informal,Self-employed,189053.52,0
915a9eec,46,Male,South East,Rural,Tertiary,Trade/Services,Wage-employed,170009.84,0
9d09f1dc,11,Male,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
d50d6aa8,59,Female,South West,Urban,Tertiary,Manufacturing,Wage-employed,367310.78,0
68bae3aa,33,Female,South West,Urban,Primary,Informal,Informal,84635.45,1
a467e918,11,Male,North East,Rural,Primary,Student,Not in Labor Force,0.0,1
7a9e6d5f,11,Female,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
5ffdc5f6,7,Female,North East,Rural,None,Student,Not in Labor Force,0.0,1
2b072aad,24,Male,South West,Rural,Secondary,Trade/Services,Self-employed,189508.0,0
7180a0e8,3,Female,North East,Rural,None,None,Not in Labor Force,0.0,1
9db1ef68,8,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
453d36ad,35,Female,South West,Urban,Secondary,Informal,Self-employed,121685.25,0
328a9136,13,Female,North East,Rural,Secondary,Student,Not in Labor Force,0.0,1
c106b391,5,Female,South West,Urban,None,None,Not in Labor Force,0.0,1
4ebf159b,4,Female,South West,Urban,None,None,Not in Labor Force,0.0,1
90a13b3f,40,Female,North Central,Rural,None,Agriculture,Informal,106641.27,0
fef05a9d,58,Female,North West,Rural,Primary,Agriculture,Informal,37656.55,1
4382de06,10,Female,North Central,Urban,Primary,Student,Not in Labor Force,0.0,1
62a3a38d,21,Female,South East,Urban,Tertiary,Professional,Wage-employed,212509.79,0
36091d41,81,Female,North East,Rural,None,Retired/None,Not in Labor Force,0.0,1
50c54f6f,1,Male,North Central,Rural,None,None,Not in Labor Force,0.0,1
7a92de41,6,Female,North Central,Rural,None,Student,Not in Labor Force,0.0,1
9f1a0361,7,Female,South South,Rural,Primary,Student,Not in Labor Force,0.0,1
ce657638,34,Female,South West,Urban,Secondary,Informal,Self-employed,399877.16,0
b0f8beae,52,Female,North West,Rural,Primary,Agriculture,Informal,27242.53,1
28ccced9,10,Male,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
13a8367e,58,Male,South East,Rural,Primary,Agriculture,Informal,38149.19,1
9adcffcf,9,Male,South East,Urban,Primary,Student,Not in Labor Force,0.0,1
ec067018,2,Female,North Central,Rural,None,None,Not in Labor Force,0.0,1
e98ea02b,41,Female,South East,Rural,None,Agriculture,Informal,95891.42,1
7d89055e,2,Female,North Central,Rural,None,None,Not in Labor Force,0.0,1
ae0cfae0,25,Male,South West,Rural,Primary,Agriculture,Informal,43547.52,1
577e5b9f,6,Female,South South,Urban,Primary,Student,Not in Labor Force,0.0,1
ec6b389c,26,Female,South South,Urban,Secondary,Manufacturing,Self-employed,95379.0,1
6c11313e,10,Female,North Central,Urban,Primary,Student,Not in Labor Force,0.0,1
f77a92d2,54,Male,South South,Urban,Secondary,Informal,Self-employed,118360.1,0
036b023f,2,Female,North West,Urban,None,None,Not in Labor Force,0.0,1
36a70421,16,Female,North West,Urban,Secondary,Trade/Services,Self-employed,36549.22,1
85fc1d34,11,Female,North Central,Rural,None,Student,Not in Labor Force,0.0,1
ae19d092,52,Female,South West,Urban,Secondary,Informal,Self-employed,261021.77,0
05a1f00f,3,Female,North West,Rural,None,None,Not in Labor Force,0.0,1
10acfe94,38,Male,North Central,Urban,Primary,Informal,Informal,89817.09,1
c443f682,12,Male,North West,Rural,Primary,Student,Not in Labor Force,0.0,1
e48808a6,14,Female,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
11267ff4,60,Male,South South,Urban,None,Trade/Services,Informal,49668.97,1
65d6d8ca,1,Male,South West,Urban,None,None,Not in Labor Force,0.0,1
93a34f30,3,Male,North East,Rural,None,None,Not in Labor Force,0.0,1
49b931f2,32,Female,South South,Urban,Secondary,Informal,Self-employed,47582.38,1
13d3ca5e,78,Female,South West,Rural,Secondary,Retired/None,Not in Labor Force,0.0,1
a571f8f7,1,Male,South East,Rural,None,None,Not in Labor Force,0.0,1
b2e71e85,16,Female,South West,Urban,Tertiary,Professional,Wage-employed,176448.78,0
a8c91dff,15,Female,South South,Urban,Secondary,Informal,Self-employed,51196.08,1
b9108888,3,Male,South East,Rural,None,None,Not in Labor Force,0.0,1
124f7fc4,48,Male,North Central,Urban,Primary,Informal,Informal,92628.89,1
c1da4d2d,55,Female,North East,Rural,None,Agriculture,Informal,69033.37,1
01a8773f,73,Female,South West,Urban,Primary,Retired/None,Not in Labor Force,0.0,1
f6d73079,10,Male,South West,Urban,Primary,Student,Not in Labor Force,0.0,1
84d65e91,41,Male,South West,Urban,Tertiary,Professional,Wage-employed,577980.39,0
0b065cb9,6,Male,North East,Rural,Primary,Student,Not in Labor Force,0.0,1
